codigo_ine,nombre,provincia,ccaa,poblacion,superficie_km2,lat_centro,lon_centro,n_alojamientos_osm,n_vut_oficial,plazas_vut,n_vut_con_plazas,pct_vut_con_plazas,n_vut_geolocalizadas,pct_vut_geolocalizadas,plazas_hoteleras,n_establecimientos_hoteleros,origen_hotelero,n_restauracion,n_atracciones,n_camping,n_transporte,origen_osm,origen_vut,cobertura_vut,saturacion_plazas_1000hab,densidad_plazas_km2,plazas_totales,saturacion_total_1000hab,pct_plazas_hoteleras,n_servicios,densidad_servicios_km2,servicios_1000hab,dist_transporte_km,atracciones_1000hab,indice_demanda,indice_saturacion,indice_oportunidad,indice_riesgo
12046,Cirat,Castellón/Castelló,Comunitat Valenciana,220,41.1143,40.051162631135526,-0.4556591394012992,0,7.0,33.0,7.0,100.0,0.0,0.0,,,eoh_provincia,3,2,1,0,join_espacial,municipal_directo,registro,150.0,0.803,,,,5,0.122,22.73,15.23,9.09,73.5,67.4,6.1,69.5
12048,Cortes de Arenoso,Castellón/Castelló,Comunitat Valenciana,308,80.5969,40.171579415273385,-0.5289749170658757,1,8.0,54.0,8.0,100.0,8.0,100.0,,,eoh_provincia,2,1,0,0,join_espacial,municipal_directo,registro,175.32,0.67,,,,3,0.037,9.74,19.25,3.25,58.6,67.4,-8.8,64.3
12049,Costur,Castellón/Castelló,Comunitat Valenciana,511,21.942,40.12171434230505,-0.1623714472298021,0,5.0,23.0,5.0,100.0,5.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,45.01,1.048,,,,0,0.0,0.0,17.5,0.0,15.3,55.6,-40.3,41.5
12050,"Coves de Vinromà, les",Castellón/Castelló,Comunitat Valenciana,1888,136.7082,40.323663483680974,0.118583340189695,0,2.0,20.0,2.0,100.0,2.0,100.0,,,eoh_provincia,3,6,1,0,join_espacial,municipal_directo,registro,10.59,0.146,,,,9,0.066,4.77,9.57,3.18,59.8,24.6,35.2,36.9
12051,Culla,Castellón/Castelló,Comunitat Valenciana,503,116.3771,40.30818078808832,-0.1233054029835858,5,3.0,22.0,3.0,100.0,3.0,100.0,,,eoh_provincia,3,11,2,0,join_espacial,municipal_directo,registro,43.74,0.189,,,,14,0.12,27.83,15.33,21.87,76.0,43.2,32.8,54.7
12052,Xert,Castellón/Castelló,Comunitat Valenciana,702,82.5881,40.53386969805376,0.1343588843007611,2,5.0,39.0,5.0,100.0,5.0,100.0,,,eoh_provincia,4,1,0,0,join_espacial,municipal_directo,registro,55.56,0.472,,,,5,0.061,7.12,21.66,1.42,55.0,52.3,2.7,53.2
12053,Chilches/Xilxes,Castellón/Castelló,Comunitat Valenciana,3199,13.5838,39.77957169996964,-0.1810055363378793,0,78.0,364.0,78.0,100.0,78.0,100.0,,,eoh_provincia,12,0,2,1,join_espacial,municipal_directo,registro,113.79,26.797,,,,12,0.883,3.75,0.87,0.0,60.6,83.2,-22.6,75.3
12055,Xodos/Chodos,Castellón/Castelló,Comunitat Valenciana,107,44.286,40.230774382158565,-0.2895854798481682,1,2.0,6.0,2.0,100.0,2.0,100.0,,,eoh_provincia,2,5,0,0,join_espacial,municipal_directo,registro,56.07,0.135,,,,7,0.158,65.42,11.33,46.73,82.7,45.4,37.3,58.5
12056,Chóvar,Castellón/Castelló,Comunitat Valenciana,316,18.3179,39.8491439999883,-0.3240369271806641,1,1.0,5.0,1.0,100.0,1.0,100.0,,,eoh_provincia,1,6,0,0,join_espacial,municipal_directo,registro,15.82,0.273,,,,7,0.382,22.15,8.67,18.99,83.2,31.9,51.3,49.9
12057,Eslida,Castellón/Castelló,Comunitat Valenciana,815,18.1336,39.88694425149132,-0.3049127503525591,0,12.0,64.0,12.0,100.0,12.0,100.0,,,eoh_provincia,1,4,1,0,join_espacial,municipal_directo,registro,78.53,3.529,,,,5,0.276,6.13,9.74,4.91,68.9,71.3,-2.4,70.5
12058,Espadilla,Castellón/Castelló,Comunitat Valenciana,101,11.9686,40.02076865395234,-0.3659800004559903,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,2,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,2,0.167,19.8,19.38,19.8,74.1,4.1,70.0,28.6
12059,Fanzara,Castellón/Castelló,Comunitat Valenciana,295,34.9916,40.01250108691574,-0.3152996048989002,1,3.0,15.0,3.0,100.0,3.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,50.85,0.429,,,,0,0.0,0.0,20.63,0.0,14.4,50.3,-35.9,37.7
12060,Figueroles,Castellón/Castelló,Comunitat Valenciana,525,12.0949,40.12639814370113,-0.2223799685518337,0,2.0,15.0,2.0,100.0,2.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,28.57,1.24,,,,0,0.0,0.0,21.08,0.0,14.3,51.5,-37.2,38.5
12061,Forcall,Castellón/Castelló,Comunitat Valenciana,475,39.1637,40.65722211643688,-0.2123129131987419,2,4.0,17.0,4.0,100.0,4.0,100.0,,,eoh_provincia,3,3,0,0,join_espacial,municipal_directo,registro,35.79,0.434,,,,6,0.153,12.63,29.71,6.32,67.1,45.8,21.3,53.3
12063,Fuente la Reina,Castellón/Castelló,Comunitat Valenciana,55,7.5014,40.057211822631714,-0.6092249934761412,0,1.0,6.0,1.0,100.0,1.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,109.09,0.8,,,,0,0.0,0.0,8.99,0.0,20.3,63.9,-43.6,48.6
12064,Fuentes de Ayódar,Castellón/Castelló,Comunitat Valenciana,98,10.9878,40.02068761963038,-0.4256114696803746,0,1.0,2.0,1.0,100.0,1.0,100.0,,,eoh_provincia,2,1,0,0,join_espacial,municipal_directo,registro,20.41,0.182,,,,3,0.273,30.61,14.92,10.2,78.3,33.4,44.9,49.1
12065,Gaibiel,Castellón/Castelló,Comunitat Valenciana,200,18.0842,39.929659997981446,-0.4994010924080171,0,1.0,5.0,1.0,100.0,1.0,100.0,,,eoh_provincia,2,1,1,0,join_espacial,municipal_directo,registro,25.0,0.276,,,,3,0.166,15.0,6.17,5.0,77.3,38.3,39.0,52.0
12067,Geldo,Castellón/Castelló,Comunitat Valenciana,665,0.5637,39.8360164903411,-0.4655762523296021,0,2.0,15.0,2.0,100.0,2.0,100.0,,,eoh_provincia,3,0,1,0,join_espacial,municipal_directo,registro,22.56,26.61,,,,3,5.322,4.51,1.89,0.0,62.7,63.4,-0.7,63.2
12068,Herbers,Castellón/Castelló,Comunitat Valenciana,68,27.1399,40.708772472960334,-0.01485271867357,2,1.0,4.0,1.0,100.0,1.0,100.0,,,eoh_provincia,1,1,0,0,join_espacial,municipal_directo,registro,58.82,0.147,,,,2,0.074,29.41,37.11,14.71,70.5,46.5,24.0,54.9
12069,Higueras,Castellón/Castelló,Comunitat Valenciana,54,11.8477,39.99176305703664,-0.5085158956565425,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,1,2,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,3,0.253,55.56,7.34,37.04,87.0,4.1,82.9,33.1
12070,"Jana, la",Castellón/Castelló,Comunitat Valenciana,679,19.5228,40.5022831313358,0.2385740891896869,0,1.0,12.0,1.0,100.0,1.0,100.0,,,eoh_provincia,1,1,0,0,join_espacial,municipal_directo,registro,17.67,0.615,,,,2,0.102,2.95,12.96,1.47,52.8,39.3,13.5,44.0
12071,Jérica,Castellón/Castelló,Comunitat Valenciana,1764,78.2948,39.88973052261893,-0.5844969451837893,1,23.0,132.0,23.0,100.0,23.0,100.0,,,eoh_provincia,4,9,0,1,join_espacial,municipal_directo,registro,74.83,1.686,,,,13,0.166,7.37,3.09,5.1,74.8,66.2,8.6,69.2
12072,Llucena/Lucena del Cid,Castellón/Castelló,Comunitat Valenciana,1421,137.1038,40.14956442822097,-0.2809834070719128,1,14.0,88.0,14.0,100.0,14.0,100.0,,,eoh_provincia,2,8,0,0,join_espacial,municipal_directo,registro,61.93,0.642,,,,10,0.073,7.04,20.39,5.63,59.8,56.2,3.6,57.5
12073,Ludiente,Castellón/Castelló,Comunitat Valenciana,162,31.1947,40.09554678838662,-0.3775130360841515,0,3.0,18.0,3.0,100.0,2.0,66.7,,,eoh_provincia,0,1,0,0,join_espacial,municipal_directo,registro,111.11,0.577,,,,1,0.032,6.17,23.38,6.17,55.3,61.6,-6.3,59.4
12074,"Llosa, la",Castellón/Castelló,Comunitat Valenciana,1033,10.0379,39.76710980874644,-0.2022914216039877,0,2.0,9.0,2.0,100.0,2.0,100.0,,,eoh_provincia,2,1,2,2,join_espacial,municipal_directo,registro,8.71,0.897,,,,3,0.299,2.9,0.09,0.97,66.6,34.6,32.0,45.8
12075,"Mata de Morella, la",Castellón/Castelló,Comunitat Valenciana,196,15.1625,40.61148025785784,-0.2777044660232552,1,3.0,18.0,3.0,100.0,3.0,100.0,,,eoh_provincia,0,2,1,0,join_espacial,municipal_directo,registro,91.84,1.187,,,,2,0.132,10.2,31.11,10.2,66.1,65.7,0.4,65.8
12076,Matet,Castellón/Castelló,Comunitat Valenciana,94,14.893,39.9437071932858,-0.4564258109155988,0,2.0,13.0,2.0,100.0,2.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,138.3,0.873,,,,0,0.0,0.0,8.79,0.0,20.5,67.2,-46.7,50.9
12077,Moncofa,Castellón/Castelló,Comunitat Valenciana,8339,14.5453,39.79865457371574,-0.1527808861915929,0,305.0,1315.0,305.0,100.0,305.0,100.0,,,eoh_provincia,13,2,3,0,join_espacial,municipal_directo,registro,157.69,90.407,,,,15,1.031,1.8,2.6,0.24,60.3,89.4,-29.1,79.2
12078,Montán,Castellón/Castelló,Comunitat Valenciana,429,34.1073,40.02926469905943,-0.5503424028929795,0,9.0,70.0,9.0,100.0,9.0,100.0,,,eoh_provincia,1,0,1,0,join_espacial,municipal_directo,registro,163.17,2.052,,,,1,0.029,2.33,9.3,0.0,37.5,75.5,-38.0,62.2
12079,Montanejos,Castellón/Castelló,Comunitat Valenciana,649,37.8099,40.069364075779646,-0.5350950166128057,9,28.0,172.0,28.0,100.0,28.0,100.0,,,eoh_provincia,6,8,1,0,join_espacial,municipal_directo,registro,265.02,4.549,,,,14,0.37,21.57,13.94,12.33,78.6,83.6,-5.0,81.8
12080,Morella,Castellón/Castelló,Comunitat Valenciana,2501,413.8263,40.59785600065107,-0.0754543133296256,10,51.0,288.0,51.0,100.0,49.0,96.1,,,eoh_provincia,10,30,2,0,join_espacial,municipal_directo,registro,115.15,0.696,,,,40,0.097,15.99,35.18,12.0,68.3,63.6,4.7,65.2
12081,Navajas,Castellón/Castelló,Comunitat Valenciana,906,7.8909,39.88142549821787,-0.5005276890474559,1,16.0,96.0,16.0,100.0,15.0,93.8,,,eoh_provincia,4,2,2,1,join_espacial,municipal_directo,registro,105.96,12.166,,,,6,0.76,6.62,0.91,2.21,77.8,79.3,-1.5,78.8
12082,Nules,Castellón/Castelló,Comunitat Valenciana,14315,50.3556,39.85268719349354,-0.1592565488677352,0,35.0,180.0,35.0,100.0,0.0,0.0,,,eoh_provincia,17,1,3,2,join_espacial,municipal_directo,registro,12.57,3.575,,,,18,0.357,1.26,0.6,0.07,57.0,48.2,8.8,51.3
12083,Olocau del Rey,Castellón/Castelló,Comunitat Valenciana,135,44.0046,40.64150851215588,-0.3392737349120437,0,1.0,3.0,1.0,100.0,0.0,0.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,22.22,0.068,,,,0,0.0,0.0,27.86,0.0,13.6,31.8,-18.2,25.4
12084,Onda,Castellón/Castelló,Comunitat Valenciana,26190,108.5354,39.97981917411305,-0.2278353979834776,0,3.0,20.0,3.0,100.0,0.0,0.0,,,eoh_provincia,25,8,1,0,join_espacial,municipal_directo,registro,0.76,0.184,,,,33,0.304,1.26,12.34,0.31,48.0,12.1,35.9,24.7
12085,Orpesa/Oropesa del Mar,Castellón/Castelló,Comunitat Valenciana,12640,26.4473,40.09189650831603,0.1227727283004873,10,3198.0,13953.0,3198.0,100.0,0.0,0.0,,,eoh_provincia,53,11,5,1,join_espacial,municipal_directo,registro,1103.88,527.577,,,,64,2.42,5.06,1.47,0.87,73.4,99.6,-26.2,90.4
12087,Palanques,Castellón/Castelló,Comunitat Valenciana,34,14.3294,40.70992030138749,-0.1901578554384415,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,1,1,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,2,0.14,58.82,25.93,29.41,76.7,4.1,72.6,29.5
12088,Pavías,Castellón/Castelló,Comunitat Valenciana,72,14.4163,39.970065289016425,-0.4817008636139624,0,1.0,4.0,1.0,100.0,0.0,0.0,,,eoh_provincia,0,1,0,0,join_espacial,municipal_directo,registro,55.56,0.277,,,,1,0.069,13.89,8.12,13.89,73.9,48.9,25.0,57.6
12089,Peníscola/Peñíscola,Castellón/Castelló,Comunitat Valenciana,8774,79.3164,40.35692299785056,0.3553554355024214,34,3016.0,13484.0,3016.0,100.0,0.0,0.0,10078.0,62.0,eoh_punto_turistico,81,23,15,0,join_espacial,municipal_directo,registro,1536.81,170.003,23562.0,2685.43,42.8,104,1.311,11.85,5.23,2.62,79.5,99.0,-19.5,92.2
12090,Pina de Montalgrao,Castellón/Castelló,Comunitat Valenciana,121,31.6095,40.014167808994266,-0.6494023906765849,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,2,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,2,0.063,16.53,4.01,16.53,78.7,4.1,74.6,30.2
12091,Portell de Morella,Castellón/Castelló,Comunitat Valenciana,155,49.4198,40.53947963789234,-0.268010082250616,0,2.0,18.0,2.0,100.0,0.0,0.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,116.13,0.364,,,,0,0.0,0.0,23.21,0.0,14.0,58.5,-44.5,42.9
12092,Puebla de Arenoso,Castellón/Castelló,Comunitat Valenciana,169,42.5384,40.10266793036616,-0.5807581411967645,1,6.0,34.0,6.0,100.0,0.0,0.0,,,eoh_provincia,1,4,0,0,join_espacial,municipal_directo,registro,201.18,0.799,,,,5,0.118,29.59,13.65,23.67,77.2,69.9,7.3,72.5
12093,"Pobla de Benifassà, la",Castellón/Castelló,Comunitat Valenciana,229,136.1314,40.68584502809943,0.1651019833419508,8,8.0,45.0,8.0,100.0,0.0,0.0,,,eoh_provincia,11,28,2,0,join_espacial,municipal_directo,registro,196.51,0.331,,,,39,0.286,170.31,25.98,122.27,81.1,62.9,18.2,69.3
12094,"Pobla Tornesa, la",Castellón/Castelló,Comunitat Valenciana,1322,25.8306,40.10360778468924,-0.0014732126033736,0,6.0,40.0,6.0,100.0,0.0,0.0,,,eoh_provincia,4,1,0,0,join_espacial,municipal_directo,registro,30.26,1.549,,,,5,0.194,3.78,7.14,0.76,60.3,54.1,6.2,56.3
12095,Ribesalbes,Castellón/Castelló,Comunitat Valenciana,1191,8.5574,40.02699360835357,-0.2778458755628693,1,0.0,0.0,0.0,,0.0,,,,eoh_provincia,1,2,1,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,3,0.351,2.52,18.65,1.68,53.9,4.1,49.8,21.5
12096,Rossell,Castellón/Castelló,Comunitat Valenciana,910,75.1285,40.6223098160869,0.2247426790790277,1,4.0,20.0,4.0,100.0,0.0,0.0,,,eoh_provincia,6,4,1,0,join_espacial,municipal_directo,registro,21.98,0.266,,,,10,0.133,10.99,18.0,4.4,66.2,36.4,29.8,46.8
12097,Sacañet,Castellón/Castelló,Comunitat Valenciana,67,30.4972,39.85251998548615,-0.7345373399870172,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,1,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,1,0.033,14.93,14.75,14.93,67.2,4.1,63.1,26.2
12098,"Salzadella, la",Castellón/Castelló,Comunitat Valenciana,671,50.032,40.41736562975174,0.1473546691918859,0,2.0,24.0,2.0,100.0,0.0,0.0,,,eoh_provincia,1,1,1,0,join_espacial,municipal_directo,registro,35.77,0.48,,,,2,0.04,2.98,14.0,1.49,48.4,46.6,1.8,47.2
12099,Sant Jordi/San Jorge,Castellón/Castelló,Comunitat Valenciana,1554,36.5374,40.5373748232976,0.3596011038825742,0,243.0,1087.0,243.0,100.0,0.0,0.0,,,eoh_provincia,2,1,1,0,join_espacial,municipal_directo,registro,699.49,29.75,,,,3,0.082,1.93,3.21,0.64,54.5,94.9,-40.4,80.8
12100,Sant Mateu,Castellón/Castelló,Comunitat Valenciana,2021,64.6869,40.465941082217405,0.1739412273683329,3,18.0,107.0,18.0,100.0,0.0,0.0,,,eoh_provincia,5,9,0,0,join_espacial,municipal_directo,registro,52.94,1.654,,,,14,0.216,6.93,15.66,4.45,65.2,61.9,3.3,63.1
12101,San Rafael del Río,Castellón/Castelló,Comunitat Valenciana,532,21.1767,40.59452925335717,0.3393143489508854,0,6.0,27.0,6.0,100.0,0.0,0.0,,,eoh_provincia,2,0,0,0,join_espacial,municipal_directo,registro,50.75,1.275,,,,2,0.094,3.76,9.29,0.0,46.0,59.1,-13.1,54.5
12102,Santa Magdalena de Pulpis,Castellón/Castelló,Comunitat Valenciana,771,66.6406,40.37465391928038,0.2733694588506868,1,5.0,27.0,5.0,100.0,0.0,0.0,,,eoh_provincia,0,0,0,2,join_espacial,municipal_directo,registro,35.02,0.405,,,,0,0.0,0.0,2.47,0.0,26.3,45.0,-18.7,38.5
12103,"Serratella, la",Castellón/Castelló,Comunitat Valenciana,113,18.8283,40.309919040563365,0.0376215590803539,1,1.0,6.0,1.0,100.0,0.0,0.0,,,eoh_provincia,1,4,0,0,join_espacial,municipal_directo,registro,53.1,0.319,,,,5,0.266,44.25,11.19,35.4,83.7,49.0,34.7,61.1
12104,Segorbe,Castellón/Castelló,Comunitat Valenciana,9805,106.128,39.78779286734138,-0.4630083094365446,4,28.0,131.0,28.0,100.0,0.0,0.0,,,eoh_provincia,8,14,2,3,join_espacial,municipal_directo,registro,13.36,1.234,,,,22,0.207,2.24,3.83,1.43,60.9,41.7,19.2,48.4
12105,Sierra Engarcerán,Castellón/Castelló,Comunitat Valenciana,1039,82.0459,40.2634321790944,-0.027086686655812,0,4.0,21.0,4.0,100.0,0.0,0.0,,,eoh_provincia,4,4,1,0,join_espacial,municipal_directo,registro,20.21,0.256,,,,8,0.098,7.7,10.1,3.85,65.8,34.9,30.9,45.7
12106,Soneja,Castellón/Castelló,Comunitat Valenciana,1521,29.1337,39.819455865992,-0.376326132643292,0,3.0,12.0,3.0,100.0,0.0,0.0,,,eoh_provincia,2,4,0,1,join_espacial,municipal_directo,registro,7.89,0.412,,,,6,0.206,3.94,4.32,2.63,66.9,27.4,39.5,41.2
12107,Sot de Ferrer,Castellón/Castelló,Comunitat Valenciana,492,8.6623,39.80161591470822,-0.401287332640541,3,1.0,10.0,1.0,100.0,0.0,0.0,,,eoh_provincia,2,0,0,0,join_espacial,municipal_directo,registro,20.33,1.154,,,,2,0.231,4.07,1.52,0.0,57.6,46.2,11.4,50.2
12108,Suera/Suerasr,Castellón/Castelló,Comunitat Valenciana,593,22.2277,39.95375612016612,-0.3533768363527126,1,5.0,22.0,5.0,100.0,0.0,0.0,,,eoh_provincia,0,3,1,0,join_espacial,municipal_directo,registro,37.1,0.99,,,,3,0.135,5.06,15.72,5.06,60.8,53.0,7.8,55.7
12109,Tales,Castellón/Castelló,Comunitat Valenciana,827,14.5323,39.94524085328896,-0.3006150544412879,1,3.0,20.0,3.0,100.0,0.0,0.0,,,eoh_provincia,2,1,0,0,join_espacial,municipal_directo,registro,24.18,1.376,,,,3,0.206,3.63,15.05,1.21,55.9,50.0,5.9,52.1
12110,Teresa,Castellón/Castelló,Comunitat Valenciana,254,19.8883,39.88870770973769,-0.6748972594787851,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,0,0.0,0.0,8.49,0.0,20.7,4.1,16.6,9.9
12111,Tírig,Castellón/Castelló,Comunitat Valenciana,417,42.4408,40.4329378052125,0.0705429778132462,0,3.0,20.0,3.0,100.0,0.0,0.0,,,eoh_provincia,1,2,3,0,join_espacial,municipal_directo,registro,47.96,0.471,,,,3,0.071,7.19,19.57,4.8,59.7,50.1,9.6,53.5
12112,Todolella,Castellón/Castelló,Comunitat Valenciana,136,34.1076,40.64429736102283,-0.2623423957579248,1,0.0,0.0,0.0,,0.0,,,,eoh_provincia,1,4,1,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,5,0.147,36.76,29.21,29.41,75.5,4.1,71.4,29.1
12113,Toga,Castellón/Castelló,Comunitat Valenciana,106,13.5301,40.05154726150453,-0.375873896361752,1,0.0,0.0,0.0,,0.0,,,,eoh_provincia,1,0,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,1,0.074,9.43,20.35,0.0,47.5,4.1,43.4,19.3
12114,Torás,Castellón/Castelló,Comunitat Valenciana,271,16.785,39.92889847802282,-0.6862725336759147,0,5.0,36.0,5.0,100.0,5.0,100.0,,,eoh_provincia,0,1,0,0,join_espacial,municipal_directo,registro,132.84,2.145,,,,1,0.06,3.69,6.06,3.69,60.4,73.9,-13.5,69.2
12115,"Toro, El",Castellón/Castelló,Comunitat Valenciana,256,109.9564,39.96069394707856,-0.7744139960384727,1,1.0,2.0,1.0,100.0,1.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,7.81,0.018,,,,0,0.0,0.0,8.73,0.0,20.5,19.4,1.1,19.8
12116,Torralba del Pinar,Castellón/Castelló,Comunitat Valenciana,57,21.2007,39.99487586564484,-0.4491622019668731,0,2.0,8.0,2.0,100.0,2.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,140.35,0.377,,,,0,0.0,0.0,11.74,0.0,18.3,60.6,-42.3,45.8
12117,Torreblanca,Castellón/Castelló,Comunitat Valenciana,5744,29.9444,40.20980792188238,0.201693806674126,5,189.0,833.0,189.0,100.0,187.0,98.9,,,eoh_provincia,13,2,1,1,join_espacial,municipal_directo,registro,145.02,27.818,,,,15,0.501,2.61,0.35,0.35,64.5,85.8,-21.3,78.3
12118,Torrechiva,Castellón/Castelló,Comunitat Valenciana,106,11.8522,40.04911922832557,-0.4041326001955164,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,1,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,1,0.084,9.43,18.25,9.43,64.8,4.1,60.7,25.3
12119,"Torre d'en Besora, la",Castellón/Castelló,Comunitat Valenciana,164,11.8772,40.32081492304663,-0.0803669413502836,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,2,1,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,3,0.253,18.29,17.63,6.1,73.2,4.1,69.1,28.3
12120,"Torre d'en Doménec, la",Castellón/Castelló,Comunitat Valenciana,177,3.1885,40.26815239874309,0.0726855433550705,0,2.0,15.0,2.0,100.0,2.0,100.0,,,eoh_provincia,2,1,1,0,join_espacial,municipal_directo,registro,84.75,4.704,,,,3,0.941,16.95,6.17,5.65,82.8,73.3,9.5,76.6
12121,Traiguera,Castellón/Castelló,Comunitat Valenciana,1302,59.8269,40.54904711473724,0.3181598038765662,0,5.0,25.0,5.0,100.0,5.0,100.0,,,eoh_provincia,1,0,0,0,join_espacial,municipal_directo,registro,19.2,0.418,,,,1,0.017,0.77,6.87,0.0,32.5,37.3,-4.8,35.6
12122,"Useres, les/Useras",Castellón/Castelló,Comunitat Valenciana,954,80.7384,40.178335258911886,-0.1337881117194389,0,7.0,57.0,7.0,100.0,7.0,100.0,,,eoh_provincia,1,0,0,0,join_espacial,municipal_directo,registro,59.75,0.706,,,,1,0.012,1.05,17.86,0.0,26.4,56.7,-30.3,46.1
12123,Vallat,Castellón/Castelló,Comunitat Valenciana,66,5.0075,40.03696293993473,-0.3337828715768969,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,0,0.0,0.0,22.63,0.0,14.1,4.1,10.0,7.6
12124,Vall d'Alba,Castellón/Castelló,Comunitat Valenciana,3218,52.9562,40.18211660485,-0.0293287166251768,1,1.0,9.0,1.0,100.0,1.0,100.0,,,eoh_provincia,7,4,0,0,join_espacial,municipal_directo,registro,2.8,0.17,,,,11,0.208,3.42,9.23,1.24,59.2,15.7,43.5,30.9
12125,Vall de Almonacid,Castellón/Castelló,Comunitat Valenciana,284,21.1277,39.897850816605,-0.4582135931016667,1,2.0,11.0,2.0,100.0,2.0,100.0,,,eoh_provincia,0,2,1,0,join_espacial,municipal_directo,registro,38.73,0.521,,,,2,0.095,7.04,4.83,7.04,71.0,48.4,22.6,56.3
12126,"Vall d'Uixó, la",Castellón/Castelló,Comunitat Valenciana,32242,67.1194,39.81359592452735,-0.2349782261398799,1,5.0,30.0,5.0,100.0,5.0,100.0,,,eoh_provincia,20,2,1,1,join_espacial,municipal_directo,registro,0.93,0.447,,,,22,0.328,0.68,1.01,0.06,53.9,17.8,36.1,30.4
12127,Vallibona,Castellón/Castelló,Comunitat Valenciana,63,91.4509,40.60800551480967,0.0886142592273171,2,2.0,14.0,2.0,100.0,2.0,100.0,,,eoh_provincia,1,10,0,0,join_espacial,municipal_directo,registro,222.22,0.153,,,,11,0.12,174.6,27.27,158.73,77.8,59.8,18.0,66.1
12128,Vilafamés,Castellón/Castelló,Comunitat Valenciana,1962,70.4507,40.12188661226031,-0.0709868354068503,4,18.0,95.0,18.0,100.0,18.0,100.0,,,eoh_provincia,8,13,1,0,join_espacial,municipal_directo,registro,48.42,1.348,,,,21,0.298,10.7,12.44,6.63,72.7,59.0,13.7,63.8
12129,Vilafranca/Villafranca del Cid,Castellón/Castelló,Comunitat Valenciana,2115,93.8933,40.43167241773603,-0.2638290689861461,1,8.0,39.0,8.0,100.0,8.0,100.0,,,eoh_provincia,3,3,1,0,join_espacial,municipal_directo,registro,18.44,0.415,,,,6,0.064,2.84,11.5,1.42,51.3,36.7,14.6,41.8
12130,Villahermosa del Río,Castellón/Castelló,Comunitat Valenciana,473,108.9259,40.20574507647925,-0.4230015371393137,2,10.0,49.0,10.0,100.0,10.0,100.0,,,eoh_provincia,2,2,0,0,join_espacial,municipal_directo,registro,103.59,0.45,,,,4,0.037,8.46,17.45,4.23,58.9,58.7,0.2,58.8
12131,Villamalur,Castellón/Castelló,Comunitat Valenciana,99,19.484,39.95892933193441,-0.4069294403715585,0,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,0,0.0,0.0,12.63,0.0,17.7,4.1,13.6,8.9
12132,Vilanova d'Alcolea,Castellón/Castelló,Comunitat Valenciana,584,68.6511,40.239435234278005,0.0904462389083137,1,0.0,0.0,0.0,,0.0,,,,eoh_provincia,0,0,1,1,join_espacial,municipal_directo,registro,0.0,0.0,,,,0,0.0,0.0,3.37,0.0,25.4,4.1,21.3,11.6
12133,Villanueva de Viver,Castellón/Castelló,Comunitat Valenciana,94,5.9484,40.0579694481217,-0.6386140384307434,0,7.0,30.0,7.0,100.0,7.0,100.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,319.15,5.043,,,,0,0.0,0.0,7.13,0.0,21.8,85.0,-63.2,62.9
12134,Vilar de Canes,Castellón/Castelló,Comunitat Valenciana,156,15.9242,40.35413619711986,-0.0631539350367939,4,1.0,2.0,1.0,100.0,1.0,100.0,,,eoh_provincia,0,3,0,0,join_espacial,municipal_directo,registro,12.82,0.126,,,,3,0.188,19.23,19.44,19.23,74.4,26.2,48.2,43.1
